match id,dataset_type,win_pred_team_id,win_pred_score,win_ratio,inning_runs/ball,team_bat_avg,team_f_1,team1_to_team2_average_boundaries_to_balls_bowled_ratio,team_f_2,team_winp_last5,team1_winp_team2_last15,team_count_50runs_last15,toss_winner_01,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9262035,r1,36070,0.50059515,0.946969697,0.9978303439272613,0.9397630400285021,0.9877253721775004,1.047595128,0.6279535758785207,1.487804878,100,0.4,1,XGBoost,no,280,14,0.18
9262252,r1,36098,0.52717936,1.104,1.0873756434073039,1.0386105609853928,0.987902887,0.98412896,1.1075409498914248,1.327868852,66.67,0.833333333,0,XGBoost,no,280,14,0.18
9128363,r1,48334,0.5513488,0.926315789,1.1349981434599155,0.9287054476496468,1.030045061223614,0.951094758,0.9384485618335322,1,0,2.75,1,XGBoost,no,280,14,0.18
9085292,r1,10366,0.7321583,1.402714932,1.1398307886803463,1.0291362327746332,0.9152688513350175,0.740337488,1.3405472912627638,2.904761905,33.33,0.75,1,XGBoost,no,280,14,0.18
9272444,r1,33921,0.62270457,1.369369369,1.0383963018622515,1.0031048687431312,1.0307747104643314,0.793342195,0.9704048582717456,0.024390244,60,0.636363636,0,XGBoost,no,280,14,0.18
9457538,r1,42573,0.76135963,0.533333333,0.9927297985644825,1.0073515372902349,0.9455334394069369,1.211660342,0.7990093230769891,1,50,0.714285714,1,XGBoost,no,280,14,0.18
9433108,r1,9701,0.8429899,0.476190476,0.9382114204072662,0.9294311590010798,0.8542830057228744,1.12146598,1.1581601583099557,0.50617284,0,0.714285714,1,XGBoost,no,280,14,0.18
9516674,r1,30435,0.56925327,0.9,0.9877989346812966,0.9491194061060836,1.0291188582608792,1.33105441,0.8058010489323635,1,25,0.7,1,XGBoost,no,280,14,0.18
9684506,r1,12389,0.850533,0,0.6778052623195888,0.30304635761589405,0.5227870782299165,0.818782609,0,0.047619048,0,0,0,XGBoost,no,280,14,0.18
9167927,r1,251,0.83561236,0.470588235,0.9860392343542993,1.3587635531247542,0.9643295107106314,1.436633496,0.8955464660926727,21,100,2,1,XGBoost,no,280,14,0.18
9433885,r1,9701,0.62956816,0.796252927,1.0053394830881741,0.8668234893234671,1.0466883158307063,1.17282666,0.8495313390970759,1,0,0.909090909,0,XGBoost,no,280,14,0.18
9433899,r1,7727,0.7440827,1.215714286,0.9622505870478852,1.126813223431441,1.029227590322465,0.849548285,1.0859003949510333,1.975609756,80,1,1,XGBoost,no,280,14,0.18
9087147,r1,188,0.6169304,0.861833105,0.942749229,0.8191774142723792,1.073390348358606,0.90207799,1.0188756234935439,0.207920792,50,0.8,0,XGBoost,no,280,14,0.18
9457664,r1,47529,0.72193813,2.070588235,1.0471446361857322,1.3166281154067576,0.9253700942760998,1.144973971,0.7147747783971325,61,100,2,0,XGBoost,no,280,14,0.18
9097395,r1,23750,0.8551693,2.5,1.2199022388510046,1.346089902605569,1.346699499725489,1.272000877,1.2729508181277098,61,0,3,1,XGBoost,no,280,14,0.18
9271800,r1,47480,0.76426506,2.142857143,1.0788654799147313,1.0408414116879223,1.131912372960615,0.907879456,0.9480982887675405,1.487804878,50,1.142857143,1,XGBoost,no,280,14,0.18
9087042,r1,48,0.7515609,1.172727273,1.0217185554171855,0.9572748429890865,1.0353064437042292,0.942786281,0.9751335716025045,1.975609756,40,1.055555556,1,XGBoost,no,280,14,0.18
9457510,r1,47529,0.6975082,3.882352941,1.2683133231078436,0.7871011877687438,1.000134942,0.681757683,0.037938715,3.857142857,0,2.2,1,XGBoost,no,280,14,0.18
9085040,r1,9967,0.5103547,0.971428571,0.9978896290150318,1.0236729282607915,1.0313842183790307,0.968296543,1.1294734898959629,0.672131148,66.67,0.833333333,1,XGBoost,no,280,14,0.18
9085418,r1,8987,0.76906466,0.752371917,0.9513812078717355,1.0849538786007917,0.9267027286809314,1.632201105,0.9922349195044264,0.344262295,0,1.222222222,1,XGBoost,no,280,14,0.18
9331398,r1,11591,0.6187812,1.326530612,0.880533505,0.7446411059954666,0.8284574403324879,0.323030267,1.1128541618193788,1.327868852,0,0.2,1,XGBoost,no,280,14,0.18
9272507,r1,33963,0.5244746,0.730263158,1.0978781973984273,0.889997567,1.1273698917962365,0.870135975,0.9830776456860267,1,50,1.333333333,1,XGBoost,no,280,14,0.18
9225376,r1,41,0.5201121,1.32,1.0476346104930587,1.2955857835048235,1.0342017851853207,0.975487878,1.002868650812058,2.463414634,0,1.7,0,XGBoost,no,280,14,0.18
9516338,r1,30414,0.54573363,0.888888889,1.064695139293012,0.9586075175852595,1.0290044928050046,1.068174794,0.931770199,0.50617284,0,1.307692308,1,XGBoost,no,280,14,0.18
9440493,r1,55,0.56720924,1.582150101,1.1958324272264322,1.306694117700648,1.0567169394579097,1.15278552,0.924198749,1,60,1.3125,1,XGBoost,no,280,14,0.18
9457447,r1,40298,0.81808805,0.895927602,1.0382912459876825,0.8708967253007664,0.8658739099152294,1.097431112,0.075491934,1.975609756,66.67,0.909090909,1,XGBoost,no,280,14,0.18
9077011,r1,40298,0.80804026,2.311111111,1.0662949432801385,0.9339865289635536,1.0942193433053748,0.806265435,1.4388220293930623,1.487804878,100,0.875,0,XGBoost,no,280,14,0.18
9085355,r1,9701,0.6962691,0.37037037,0.9328111914959989,0.7182840193818105,0.9074597672127951,0.878638089,1.21283099,0.512195122,0,0.625,1,XGBoost,no,280,14,0.18
9076997,r1,47529,0.54224056,0.618181818,1.0697266035449131,1.1004009585613157,0.9215215213159024,0.869685936,1.0657020539915558,0.405940594,100,1.2,0,XGBoost,no,280,14,0.18
9587136,r1,36126,0.50270075,1.041666667,1.0918621547348177,1.2163372068280327,0.9407160059571692,0.677156327,1.0069579816107062,1,75,1.4,1,XGBoost,no,280,14,0.18
8887801,r1,33928,0.597916,1.019607843,1.1213859020310635,1.0509801734494257,0.9150833289063725,1.19490158,1.1832662402106355,1,50,1.6,0,XGBoost,no,280,14,0.18
9684667,r1,12046,0.55393386,0.647619048,1.0569293017356236,0.9539158384768839,1.028756686,1.312639612,0.8446068484791186,0.603960396,0,0.363636364,1,XGBoost,no,280,14,0.18
9330789,r1,12473,0.58702075,0.894736842,0.9173880975604819,0.7794636912193093,1.0079193325687756,0.927003692,-2.827490436,0.672131148,100,4,0,XGBoost,no,280,14,0.18
9098844,r1,293,0.61575305,0.933810376,0.9683959331245394,1.0280466754981927,0.9324271237297905,1.200248876,0.8906641656037364,1,100,1.428571429,0,XGBoost,no,280,14,0.18
9331335,r1,14454,0.5061453,0.9625,1.1571635754979832,2.0641036610729953,1.2576049224587889,1.888502789,0.9283511398047268,1,0,6,1,XGBoost,no,280,14,0.18
9085187,r1,9701,0.52762794,0.772200772,1.0283822937230522,0.9761735210401616,0.9579849511412006,1.23732604,1.0213685240409243,1.327868852,66.67,0.529411765,1,XGBoost,no,280,14,0.18
9051104,r1,40578,0.50362104,1,0.9976047904191617,0.7965042846674147,1.1089851178679413,1.051925519,0.991925528,1,100,0.75,0,XGBoost,no,280,14,0.18
9271730,r1,47480,0.6186121,1.285714286,1.0684938936907302,0.9819201651232556,0.973278351,0.918633991,1.0158432516341405,1.327868852,33.33,0.909090909,0,XGBoost,no,280,14,0.18
9051048,r1,40606,0.57888216,0.631372549,1.098619351018215,1.2966531972315596,1.1238246106390204,0.979668425,0.8163416155462185,1.952380952,50,2.6,1,XGBoost,no,280,14,0.18
9407782,r1,48922,0.5610981,0.888888889,0.8892355694227769,1.108317822235527,1.0700237559586445,1.106048896,1.3671802460848417,1,100,0.666666667,0,XGBoost,no,280,14,0.18
9272542,r1,33935,0.782322,0.459677419,0.9133580483138005,0.8860474466545774,0.9390529560039078,0.927545837,0.9558565941778275,0.50617284,0,0.923076923,0,XGBoost,no,280,14,0.18
9377339,r1,62,0.54906297,1.006289308,1.0341869859780957,1.1513011713005596,1.1086853326324457,1.004472372,1.082364241553496,1,60,1.352941176,1,XGBoost,no,280,14,0.18
8950780,r1,55,0.63415754,1.479310345,1.1133418190405429,1.2830227875206777,1.0353944795199572,0.976530278,0,2.463414634,0,1.909090909,1,XGBoost,no,280,14,0.18
9290917,r1,55,0.83544177,1.793103448,1.353780412180705,1.4598289038244985,1.4934535043204564,0.863868028,3.143386050889435,1.196078431,0,4.5,1,XGBoost,no,280,14,0.18
9084655,r1,10366,0.5406553,1.102941176,1.0332641347480194,0.9403804119168268,1.0593589492466156,0.832826796,1.107240944260954,1.487804878,50,0.785714286,0,XGBoost,no,280,14,0.18
9516569,r1,30421,0.62970126,1.50862069,0.9776389364329625,0.9601488397161073,1.0831510119040269,0.988314494,1.1660002059046661,1,100,0.8125,0,XGBoost,no,280,14,0.18
9085215,r1,8917,0.54033864,1.045081967,0.9573401870882634,0.8598152834193253,1.0383492909299274,1.00609041,0.9672358045546162,1,50,1.454545455,1,XGBoost,no,280,14,0.18
9292569,r1,34,0.50687236,0.814407814,0.9603021783444388,0.986896768,1.0311991806227958,0.66526012,0.9334615621355684,0.75308642,20,1.272727273,1,XGBoost,no,280,14,0.18
9272738,r1,33935,0.73952115,2.175438596,1.1485226979067964,1.040003614781024,0.9764711376185589,1.122892712,1.139503030837997,1,100,0.6,1,XGBoost,no,280,14,0.18
9331216,r1,14454,0.67096084,0.714285714,0.9432615876599963,1.0818307300749357,0.7323735788153584,0.848945262,0.9321251009541388,1.487804878,0,0.857142857,0,XGBoost,no,280,14,0.18
9128356,r1,30393,0.6546062,1.467084639,0.9636856667204539,1.1720387424974765,1.0314778560438667,1.327603649,1.0318366461048285,1,50,1,1,XGBoost,no,280,14,0.18
9516807,r1,48334,0.6995368,1.495614035,1.130942206255524,0.9206864499964318,0.9572839172955079,0.945266636,0.7590859580543099,0.672131148,100,1.142857143,1,XGBoost,no,280,14,0.18
9377318,r1,62,0.5358824,1.006289308,1.0341869859780957,1.0347388249987832,1.1215762859642218,1.083989342,1.0188508696829066,1.975609756,75,1.315789474,0,XGBoost,no,280,14,0.18
9084613,r1,7727,0.8259315,0.39452496,0.9505051131081501,0.8510218854533801,0.8919533678929289,1.126341644,1.1555892846115612,0.50617284,100,1.25,1,XGBoost,no,280,14,0.18
9330705,r1,12718,0.5856367,1.75,0.939979889,1.9265255292652552,1.0586992825306758,1.170866435,1,1.975609756,0,0,1,XGBoost,no,280,14,0.18
9717518,r1,48,0.5845847,0.697674419,0.8689236111111112,0.8656866659146378,0.8576245907978535,0.939120214,1.1952907254290772,1.655737705,40,0.866666667,1,XGBoost,no,280,14,0.18
9433535,r1,7608,0.61236703,0.857142857,0.9561282996904739,0.7859628228899853,0.9096949746750895,1.063650267,1.1694586321144782,1.952380952,50,0.4,1,XGBoost,no,280,14,0.18
9692451,r1,55,0.707104,0.544090056,0.9121830939783802,0.643420852,1.0040484172563597,0.887186762,0.9133501817789709,1,0,0.285714286,1,XGBoost,no,280,14,0.18
9489451,r1,46759,0.5145894,1,0.9835978835978836,1.3432577452595156,1.0256267791224303,1.008148708,0.9675108743492153,1,0,1.076923077,0,XGBoost,no,280,14,0.18
9272549,r1,33956,0.5141528,0.750519751,1.0022217742502069,0.7830097841326314,0.9400225918914676,1.051703039,1.0906324312312736,0.344262295,25,0.285714286,0,XGBoost,no,280,14,0.18
9539718,r1,293,0.5081839,1.346879535,1.1525782686821808,1.0185197359197629,0.9386072109829184,0.950524426,0.8959192639595356,3.857142857,100,2.8,0,XGBoost,no,280,14,0.18
9516779,r1,30421,0.676558,1.141065831,0.9064534025783868,1.1211183768808657,1.091908134,1.049222584,0.9433323136923953,1,80,2.6,1,XGBoost,no,280,14,0.18
8887780,r1,33963,0.520482,1.019607843,1.1213859020310635,1.130695758065458,0.8965697777082313,1.002331178,1.1791031999802968,1,50,1.8,0,XGBoost,no,280,14,0.18
9220070,r1,41,0.64372826,0.920930233,0.8528264030432949,0.9212592055428644,0.8714424787863321,0.818333905,1.1097500067650805,0.344262295,0,0.538461539,0,XGBoost,no,280,14,0.18
9407733,r1,48929,0.71025395,2.4,1.168837395822436,1.0685513734431362,1.1653207192697699,0.792992169,0.8322162120963721,1.487804878,0,1.181818182,1,XGBoost,no,280,14,0.18
9076822,r1,40298,0.71069026,0.692307692,0.9675407334168182,0.8336446338619397,0.8399420207237299,1.06497755,0.8491088918825737,1,0,0.5,1,XGBoost,no,280,14,0.18
9051097,r1,44904,0.68798363,0.904347826,1.034536867187636,1.4735051176555898,1.1813637957788414,0.712708172,1.3990142600894981,1.24691358,66.67,1.625,1,XGBoost,no,280,14,0.18
9484593,r1,40550,0.6320768,1.517857143,1.0675666848121939,1.041538582917172,0.9919251909884297,1.332861355,0.8733506494254998,1.487804878,80,1,1,XGBoost,no,280,14,0.18
9128426,r1,30428,0.63332486,0.867521368,1.060479171718623,1.0583757654900987,1.0351289146131664,1.0510767,0.9404458946649312,0.672131148,0,1.875,1,XGBoost,no,280,14,0.18
9085278,r1,7727,0.67744184,1.533333333,1.0067648307646901,1.103268498766712,1.1202417538082787,0.929848646,0.9591679333634748,1.487804878,100,1.5,1,XGBoost,no,280,14,0.18
9271695,r1,47501,0.60402054,0.875,1.0720261545605705,1.052818834184752,1.123618772079467,1.183937503,1.1100027524569904,2.904761905,100,0.909090909,1,XGBoost,no,280,14,0.18
9684051,r1,11591,0.5922953,1.350649351,0.9202817039174451,0.6148448927579263,0.7737957152502613,1.251860533,1.2825605962805997,0.672131148,100,0,0,XGBoost,no,280,14,0.18
9516443,r1,30435,0.5556006,0.965517241,0.9023001172511653,0.9654017630893816,0.9401295275574141,0.660210973,1.128855206177964,1,100,0.866666667,1,XGBoost,no,280,14,0.18
9085327,r1,8182,0.5017736,0.968421053,0.9974447751664142,0.9415807092021501,0.9059260902608265,1.203600084,0.9519260254890541,1.327868852,0,1.25,1,XGBoost,no,280,14,0.18
9128552,r1,30393,0.6772779,1.072100313,1.0782648533541472,0.9880477254106759,1.0317757839337927,0.917281968,1.0909682073872558,0.75308642,0,0.571428571,1,XGBoost,no,280,14,0.18
9076983,r1,40298,0.7861127,0.692307692,0.9675407334168182,1.0443908702331457,0.857375878,1.666729222,0.9318201029758465,0.016393443,0,0.777777778,1,XGBoost,no,280,14,0.18
9084956,r1,8182,0.50253165,0.963768116,0.9819581849360244,1.2226357704426236,1.0200089521431592,0.984147225,1.080170999492192,1.487804878,50,0.692307692,1,XGBoost,no,280,14,0.18
9725764,r1,55,0.65329945,1.314263323,1.0858003197319739,1.091384039164481,1.0364765074450397,0.871567542,1.006323254,1.327868852,80,1.857142857,1,XGBoost,no,280,14,0.18
9433157,r1,7258,0.5506435,0.792857143,0.9807207215534169,0.9113547017204778,0.8964427429473367,0.932031128,1.1871429453543156,0.259259259,0,0.384615385,1,XGBoost,no,280,14,0.18
9457482,r1,40298,0.7492859,0.692307692,0.9675407334168182,0.761373863,0.8524573866660672,1.149988177,0.8787243371889222,1.487804878,100,0.166666667,1,XGBoost,no,280,14,0.18
9097178,r1,202,0.6637519,1.777777778,1.3320314807569915,1.9674380738440198,1.2104589058419475,0.963406137,0.7849759817389926,101,0,1.5,1,XGBoost,no,280,14,0.18
9085362,r1,8182,0.7405161,0.761460102,0.9380225924993858,0.9270239260079927,0.9270372367808397,1.48829551,0.859979033,0.344262295,33.33,0.785714286,1,XGBoost,no,280,14,0.18
9097185,r1,237,0.66606903,0.528455285,1.1777568732758967,0.8704328809162595,1.4252811015596538,1.604021614,1.1127184212852328,0.803921569,0,4,1,XGBoost,no,280,14,0.18
9457419,r1,35790,0.6835203,1.202020202,1.1899100441184898,1.0101675008007023,1.0100905857251408,1.188933975,2.0718389438955653,1.24691358,0,0.7,1,XGBoost,no,280,14,0.18
9684786,r1,15497,0.551208,0.933333333,0.9961618796986812,1.1208580973625042,0.962262655,1.146161831,1.4416565420433856,1.487804878,0,1.25,1,XGBoost,no,280,14,0.18
9272493,r1,33963,0.5943321,1.369369369,1.0776866439815636,1.2053938336620909,0.887020318,1.193976822,1.066460695251044,1,50,0.615384615,0,XGBoost,no,280,14,0.18
9272703,r1,33963,0.53733283,1,1.0299199325747999,1.1090907955569516,1.0423940192981276,1.250865855,0.9912911040065662,3.857142857,33.33,1.1,0,XGBoost,no,280,14,0.18
9388511,r1,17982,0.6826931,1.635555556,1.102562052,0.9493616256241094,1.1348339484530838,0.971767724,1.2757807632985618,1.952380952,100,0.777777778,1,XGBoost,no,280,14,0.18
9262231,r1,36084,0.5899826,0.822857143,0.9383427789720539,0.8535360802825892,0.9621717426541164,0.902054492,0.9715109395557754,1.327868852,50,1,1,XGBoost,no,280,14,0.18
9087168,r1,27,0.6468973,1.398449613,1.1184895074715433,1.395214505885987,1.008559179658967,1.246218964,1.1163519523114473,1.487804878,0,2.833333333,1,XGBoost,no,280,14,0.18
9087210,r1,48,0.66161615,1.64,1.095015015015015,1.369353776943986,1.0482073512174137,1.245209155,1.0885922664228904,1.487804878,100,2.833333333,1,XGBoost,no,280,14,0.18
9433178,r1,9876,0.5362805,1.095238095,0.9393748141891957,1.1399924401784125,1.0207497664711742,0.641841023,1.099775809049124,1.975609756,0,1,1,XGBoost,no,280,14,0.18
9051195,r1,40606,0.7333066,1.583850932,1.0376086550504162,1.3554567233461183,1.0353048532413478,1.050471933,1.1432629336200097,41,66.67,1.5,0,XGBoost,no,280,14,0.18
9433150,r1,8987,0.8716417,0.504595588,0.9764638551924614,1.1551292013293701,0.807851774,1.21102099,1.033281862728824,0.344262295,0,0.692307692,1,XGBoost,no,280,14,0.18
9128496,r1,30407,0.5283048,0.846153846,0.9234954804947669,0.9925071412863914,0.9543540345801285,0.794374409,1.088938195477272,1.487804878,50,0.785714286,1,XGBoost,no,280,14,0.18
8938341,r1,55,0.6390079,1.128694581,1.0648528920189784,0.9268113248963054,0.9431134765038823,1.478633969,1.1699163775435442,1.975609756,60,0.807692308,0,XGBoost,no,280,14,0.18
9084662,r1,8987,0.64440453,0.752371917,0.9513812078717355,1.0912054982277997,0.9018865345308589,1.481313446,1.0053337570519902,0.672131148,0,1,1,XGBoost,no,280,14,0.18
9128398,r1,30428,0.5690981,1.076923077,0.9932874614188578,1.1480405693925275,1.0247035432623635,1.000826766,1.1859291257566633,0.672131148,0,1.5,1,XGBoost,no,280,14,0.18
9457608,r1,35790,0.8153761,0.214285714,0.9700284858307548,1.1476504048671994,0.9939670807480202,0.969217242,1.0721652904067016,0.259259259,0,0.5,1,XGBoost,no,280,14,0.18
9097269,r1,22784,0.58202964,1.111111111,0.9756643036578959,0.9733669634435183,1.0407034614702249,1.118620452,1.1603467539042516,21,0,2,1,XGBoost,no,280,14,0.18
9440563,r1,55,0.5199037,0.892307692,0.9406104051265342,1.0172766871191288,1.0369055416656274,1.483961106,0.7740973828851616,0.344262295,20,1,0,XGBoost,no,280,14,0.18
9457377,r1,40424,0.5513438,0.666666667,0.8924692064682455,0.9746712575590003,1.031418064306332,1.248367621,0.8598301714441015,41,100,0.142857143,1,XGBoost,no,280,14,0.18
9087091,r1,20,0.68648016,0.614111498,0.9717245398181479,0.7159653839803458,0.9307824217466593,1.069143849,0.8955546671935977,0.405940594,0,0.25,1,XGBoost,no,280,14,0.18
9272388,r1,33956,0.7293321,0.542857143,0.9673185086014204,0.8538838763478668,0.9439424279072782,0.787137098,1.1875456614456077,1.487804878,25,0.882352941,0,XGBoost,no,280,14,0.18
9680222,r1,49650,0.65073466,1.224489796,0.9511050411435699,0.9267781968916632,0.9363094647755389,1.048270334,1.0693445290820163,2.428571429,0,0.727272727,1,XGBoost,no,280,14,0.18
9272682,r1,33921,0.5357399,0.801857585,1.0543902228902957,0.8659554673180953,1.1039302584326554,1.249429207,0.8471225004428503,1,66.67,0.769230769,1,XGBoost,no,280,14,0.18
9077039,r1,40298,0.6756586,1.116161616,1.1489975114090303,1.2690922711842731,1.0944772681474293,1.029065068,1.167714171243757,0.603960396,33.33,1.8,0,XGBoost,no,280,14,0.18
9586961,r1,36098,0.57611805,1.045454545,1.2023962300955822,1.3454334981355631,1.0551266670013228,1.079901116,0.8757849726425756,0.344262295,33.33,2,1,XGBoost,no,280,14,0.18
9344313,r1,23113,0.6011004,0.590909091,1.2011853940320791,1.418387317330717,1.0116863205158821,0.767247925,1.315670069787058,1,0,0.8,1,XGBoost,no,280,14,0.18
9051160,r1,40592,0.5831728,2.083333333,1.1065195443377263,0.9889258076525842,0.8641840636404747,1.615742757,0.7309141872049532,1,100,0.333333333,0,XGBoost,no,280,14,0.18
9250394,r1,90,0.8110296,0,1.1178861788617884,0.9597218197623879,0.774149809,0.875867114,1.0705602859621168,0.024390244,0,0.25,1,XGBoost,no,280,14,0.18
9331377,r1,11591,0.5907691,1.238095238,1.0625093865991546,1.1765301475438807,0.890666556,0.456823022,1.0369475321760293,1,0,0.733333333,0,XGBoost,no,280,14,0.18
9849650,r1,76,0.5915836,1.214285714,1.0963288480572044,0.7108134985483979,1.2193850149145098,0.949396412,0.7836387473275239,1.487804878,50,0.6,1,XGBoost,no,280,14,0.18
9725778,r1,55,0.50260437,1.314263323,1.0858003197319739,1.2067155083994485,0.9963045411728859,1.127980939,0.9729030123559459,1.975609756,100,1.533333333,1,XGBoost,no,280,14,0.18
9225383,r1,41,0.57026994,1.32,1.0476346104930587,1.3021186899768489,1.0989969851955415,0.974202072,0.9818028712446144,2.463414634,0,1.545454545,0,XGBoost,no,280,14,0.18
9516429,r1,30407,0.6501736,1.322115385,1.0006040363843094,0.9981889229486406,1.041303975461118,0.829400217,1.235365018192844,81,50,0.428571429,1,XGBoost,no,280,14,0.18
9344383,r1,23750,0.84135735,0.484848485,1.105925220526171,1.1930355681086082,0.9025821716070672,1.517895348,0.708861258,0.259259259,100,1.333333333,0,XGBoost,no,280,14,0.18
9702748,r1,33963,0.6608259,1.098039216,1.1046664279746987,0.9935176729517035,0.8472227648218779,1.230309443,1.0316783500571158,0.047619048,50,0.692307692,0,XGBoost,no,280,14,0.18
9094399,r1,46780,0.5886411,0.606060606,1.0339529664965026,1.0494494454013163,1.0349386894026564,0.958024041,1.1034336950266497,0.344262295,100,0.692307692,0,XGBoost,no,280,14,0.18
9331055,r1,11157,0.5816999,2.181818182,0.932921193,0.5304831059446669,0.8790619810614619,9.584210526,1,1,0,0.4,0,XGBoost,no,280,14,0.18
9076871,r1,45072,0.50629497,1.25,1.1818888077735397,1.0668296443146228,1.0297553882470938,1.835530799,0.8915762281285716,0.029129042,0,1,1,XGBoost,no,280,14,0.18
9290959,r1,293,0.50208676,0.742456897,0.96281636,0.7222676227693527,0.9318818633063115,0.951900704,1.2265645735921291,0.672131148,0,0.333333333,1,XGBoost,no,280,14,0.18
9330922,r1,11157,0.5923538,1.818181818,0.9011606860038915,0.4426184093078691,0.8133469625257643,5.609868421,0,1.952380952,0,0.4,0,XGBoost,no,280,14,0.18
9128629,r1,30407,0.60072654,1.368421053,1.0957813137494898,0.998427406,1.0242984883953257,1.509176951,1.024014089387983,1.975609756,0,1.142857143,1,XGBoost,no,280,14,0.18
9051202,r1,40592,0.5447084,0.728571429,0.9017328246732342,0.8878518812671532,1.0677873504693816,0.838816499,1.0385396941705443,1.952380952,33.33,0.692307692,0,XGBoost,no,280,14,0.18
9407705,r1,48950,0.8924594,0.5,1.009093707154649,0.7515583363087723,0.8414305627474027,1.489385607,1.0089643989163704,0.803921569,100,0.476190476,1,XGBoost,no,280,14,0.18
9388392,r1,18570,0.77388954,1.388888889,0.9537136894590885,0.7217278288517065,1.219529709907299,0.745395503,1.3403724394723195,3.857142857,66.67,0.470588235,1,XGBoost,no,280,14,0.18
9152359,r1,48,0.7235831,2.6,1.1861005736491488,1.1742331612790537,1.2734932960883252,1.080411116,0.7713583437477334,81,100,2.5,0,XGBoost,no,280,14,0.18
9271779,r1,47508,0.64063567,0.65625,0.9901653856443338,0.8680194174636905,1.1031338414821787,0.539215689,0.8056622170859398,1.952380952,50,1.375,0,XGBoost,no,280,14,0.18
9433549,r1,8182,0.7797706,1.958132045,1.0053656381677316,1.3758333993151681,1.2986373595128693,0.836475555,0.8781462961175591,1,33.33,1.428571429,1,XGBoost,no,280,14,0.18
