,match id,dataset_type,win_pred_team_id,win_pred_score,win_ratio,inning_runs/ball,team_bat_avg,team_f_1,team1_to_team2_average_boundaries_to_balls_bowled_ratio,team_f_2,team_winp_last5,team1_winp_team2_last15,team_count_50runs_last15,toss_winner_01,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
296,9432989,train,10366,0.6404779,1.0294117647058825,1.0822180431672257,0.9440201347364892,0.9871018570983366,1.023418324,1.6019622851433757,1.0,50.0,0.6,1,XGBoost,no,280,14,0.18
297,9027381,train,17653,0.67538524,0.6739130434782609,0.9113563162176171,1.054950563476461,0.9460123467284306,1.193347202,0.9868616461749736,0.7530864197530864,0.0,0.75,1,XGBoost,no,280,14,0.18
298,9271765,train,47508,0.510654,1.125,1.0429272695254028,0.890138341,0.8370274903968917,0.867962152,0.9255487477928128,1.975609756097561,66.67,0.4545454545454545,0,XGBoost,no,280,14,0.18
299,9076815,train,42573,0.50807554,1.28,0.9927297985644824,1.0201746081669854,0.8957614031024694,1.075454086,1.3131872120032262,1.0,0.0,0.6,1,XGBoost,no,280,14,0.18
300,9331097,train,12046,0.69300264,0.6363636363636364,0.8728305980003773,0.4293988789640529,0.8202489484042782,0.364719864,2.944511249914183,0.6721311475409836,0.0,0.125,1,XGBoost,no,280,14,0.18
301,9290966,train,55,0.68552417,1.5,1.2642147169564175,1.484047883899284,1.0256588748608435,1.199469375,0.9144713260014536,1.0,100.0,2.571428571428572,1,XGBoost,no,280,14,0.18
302,9051055,train,44904,0.7121476,1.884057971014493,1.1182070546232397,1.2298133326303602,0.9949847845643992,0.735544162,1.1736201027994777,1.975609756097561,50.0,1.7777777777777777,1,XGBoost,no,280,14,0.18
303,9272437,train,33914,0.51605654,1.0096153846153848,1.0454802149022882,0.916352584,1.1079859462939123,1.155616103,0.8993054234679816,0.5061728395061729,40.0,0.75,0,XGBoost,no,280,14,0.18
304,9489444,train,46752,0.62865597,0.8095238095238095,1.001515758336671,0.8556005449848096,0.9788236035561344,1.186477926,0.9913814667552447,1.0,0.0,1.5,0,XGBoost,no,280,14,0.18
305,9176320,train,48,0.78107774,1.56,1.259478021978022,1.319047775486934,1.3416459687775106,1.398485393,1.299376621275367,1.975609756097561,0.0,3.6,0,XGBoost,no,280,14,0.18
306,9388483,train,17744,0.5946768,0.8152173913043479,0.9098557954124644,0.8831962524145871,0.9024397431579024,1.000563901,0.9778792042195428,0.3442622950819672,66.67,0.6428571428571429,1,XGBoost,no,280,14,0.18
307,9290609,train,20,0.539882,1.013477088948787,0.9708210846012152,1.0864340701698962,0.9559973082799432,0.957470019,1.029054147219475,0.3442622950819672,33.33,1.2352941176470589,1,XGBoost,no,280,14,0.18
308,9407614,train,48929,0.7049887,0.96,1.0035496356563125,0.8058549732157418,1.2142596728649158,0.919565436,1.1186727112067736,1.0,0.0,0.8571428571428571,1,XGBoost,no,280,14,0.18
309,9823057,train,202,0.6516423,0.8559670781893004,1.1569557016362844,0.8831370566567935,1.1626555018874634,0.7279221,1.721745739530373,0.5061728395061729,66.67,1.0,1,XGBoost,no,280,14,0.18
310,9516730,train,48341,0.54666626,0.8,0.9817864626812272,1.1120592179235476,1.0600496683125356,0.980806181,0.8911257833206729,1.0,100.0,1.1875,1,XGBoost,no,280,14,0.18
311,9692472,train,55,0.7228303,1.837931034482759,1.1636939028959294,1.5541927147805696,0.9959679063411878,1.127158387,1.0948703136536937,1.0,100.0,3.0,1,XGBoost,no,280,14,0.18
312,9027262,train,17653,0.66804427,1.4838709677419355,1.003509317675879,1.0892607453215502,1.037085320939504,0.776642658,1.1171006562935146,1.0,100.0,0.9166666666666666,1,XGBoost,no,280,14,0.18
313,9433878,train,8182,0.5064435,1.0894736842105264,1.0059233126367275,0.6781545911789042,0.9871778104026376,1.205564319,0.9850493207043608,0.7530864197530864,0.0,0.7777777777777778,0,XGBoost,no,280,14,0.18
314,9433640,train,8987,0.6957128,1.0120793787748057,1.0667736759810624,1.0312203729047755,1.2679899724136303,0.715137452,1.073580781894645,1.4878048780487805,50.0,1.7142857142857142,0,XGBoost,no,280,14,0.18
315,9085089,train,7258,0.50891465,1.2252252252252254,1.0955332372218116,0.7536821107902014,0.9973518855744696,0.979065401,0.8604911204745894,1.0,0.0,0.5294117647058824,1,XGBoost,no,280,14,0.18
316,9272724,train,33956,0.75977206,1.824561403508772,1.1558615414037103,1.2638871910980791,1.004790508619549,1.227155597,0.9843434068091026,4.809523809523809,80.0,1.3,0,XGBoost,no,280,14,0.18
317,9407719,train,48929,0.537068,1.2,1.075727292915834,0.7794743215468197,0.9829028052799976,1.302541513,0.8396765302062748,1.4901960784313726,0.0,0.6190476190476191,0,XGBoost,no,280,14,0.18
318,9085299,train,8987,0.6791772,1.9817850637522767,1.080779773439407,0.9377874579486176,1.1753297420151283,0.612361117,0.9733053207973236,21.0,100.0,1.4285714285714286,1,XGBoost,no,280,14,0.18
319,9680285,train,47508,0.5374198,1.0666666666666669,1.0660746740177842,1.0942397386074445,1.0300443598353215,0.553606098,1.329776945660743,1.9803921568627447,0.0,1.5555555555555556,1,XGBoost,no,280,14,0.18
320,9457685,train,35790,0.52067345,0.6428571428571428,0.9534768820663664,1.017105007095625,0.9256358411223756,1.064043273,1.0326431610385032,0.6039603960396039,0.0,1.0,1,XGBoost,no,280,14,0.18
321,9085117,train,8301,0.58865184,0.7614601018675721,0.980511406573296,1.1188805934280737,1.1282980058787049,1.184486252,0.867981961,0.5121951219512195,50.0,1.5,0,XGBoost,no,280,14,0.18
322,9407670,train,48929,0.57770705,0.925925926,0.894223,1.2405863882337818,0.942782602466898,1.075105809,1.146987562355981,0.3399009900990098,0.0,0.6,1,XGBoost,no,280,14,0.18
323,9433647,train,8917,0.55192924,1.0450819672131146,0.9573401870882634,1.026274796779655,1.0595600815171131,0.902083568,1.1775891556109652,1.0,66.67,0.6111111111111112,0,XGBoost,no,280,14,0.18
324,8950822,train,55,0.540637,1.2278860569715142,1.037512079375132,1.1901723433713676,0.9597762688751368,1.319373069,0.945413982,1.2469135802469136,0.0,1.818181818181818,1,XGBoost,no,280,14,0.18
325,9433542,train,6698,0.5566312,0.9333333333333332,1.031720562578243,0.9958796465017252,0.9016012014624696,1.213332946,1.1858632636367032,0.4059405940594059,50.0,1.0,1,XGBoost,no,280,14,0.18
326,9484565,train,40578,0.66439027,1.3725490196078431,1.034004914004914,0.9779747142981512,0.9552106507218532,0.892631291,1.1849478555770043,1.9523809523809523,66.67,1.1,0,XGBoost,no,280,14,0.18
327,9249162,train,300,0.7881083,0.0,1.2100195867472203,1.0363036303630364,0.9809698736091684,0.956331878,0.9713125406279318,1.0,0.0,1.0,1,XGBoost,no,280,14,0.18
328,9684450,train,12718,0.8781438,0.1122448979591836,0.666261622,0.6454365079365079,0.846987826,2.799522575,1.5063809305948312,0.2592592592592592,0.0,1.0,1,XGBoost,no,280,14,0.18
329,9027451,train,17982,0.63524806,1.1022222222222222,0.9661485653494104,0.7531936016690693,0.9768258493284432,1.265023388,1.020257497200776,1.2469135802469136,75.0,0.4285714285714285,1,XGBoost,no,280,14,0.18
330,9085243,train,10618,0.69505286,0.7338709677419355,0.9702564201442672,1.100296761494049,0.9428350452271822,1.1108098,0.9331695301308992,0.2592592592592592,0.0,1.2,1,XGBoost,no,280,14,0.18
331,9087238,train,62,0.70574427,0.6933139534883721,0.8683334120090634,0.6022640827538573,0.874832095,1.128376327,1.074278979477371,0.3442622950819672,0.0,0.5,0,XGBoost,no,280,14,0.18
332,9097367,train,23750,0.62644655,0.7272727272727272,0.9927793065759324,0.8280311564780988,0.7353574812607403,0.922600754,1.0264841049976312,2.463414634146341,0.0,0.375,1,XGBoost,no,280,14,0.18
333,9457454,train,40424,0.76459485,0.4999999999999998,0.9808128110612298,1.1944248102948527,0.937494605,0.794273967,1.111514719556831,1.0,0.0,0.6666666666666666,0,XGBoost,no,280,14,0.18
334,9433388,train,9876,0.74104625,1.8,1.054773665393243,1.049847109,1.171769576143743,1.224569547,0.7726242648314241,0.7530864197530864,50.0,1.2857142857142858,0,XGBoost,no,280,14,0.18
335,9076878,train,47529,0.7845166,2.070588235294118,1.0471446361857322,0.7610181808837526,0.990625365,0.867901562,1.7785979415616762,0.3399009900990098,0.0,0.1,1,XGBoost,no,280,14,0.18
336,9344418,train,23750,0.802747,2.25,1.083259745650779,1.134024730884631,1.0960105149382378,0.801282931,2.032088631681683,1.3278688524590163,100.0,0.4285714285714285,1,XGBoost,no,280,14,0.18
337,9084599,train,9967,0.6512824,1.3235294117647058,1.0338733208888242,1.299665273,1.140903830821137,0.826796021,1.0214663525802343,2.9047619047619047,100.0,1.8888888888888888,1,XGBoost,no,280,14,0.18
338,9327534,train,251,0.8566605,2.0,1.2781759468681773,1.2548856340288923,1.399102195465448,0.914322817,3.4750132771463305,67.67,0.0,1.0,0,XGBoost,no,280,14,0.18
339,9051181,train,44904,0.76016235,1.884057971014493,1.1182070546232397,1.1947593117473376,0.967449099,0.907440237,1.0709762985877913,1.6557377049180328,66.67,1.2727272727272727,0,XGBoost,no,280,14,0.18
340,9087259,train,55,0.6672777,1.1286945812807885,1.0648528920189784,1.120995174,0.9283536880389472,1.114322705,1.1469104836363386,0.801980198,60.0,1.2777777777777777,1,XGBoost,no,280,14,0.18
341,9128517,train,48334,0.71455234,1.1578947368421053,1.090760545512211,0.999270806,0.9632282814807976,1.043968296,1.0733203058239555,1.853658536585366,0.0,1.5,1,XGBoost,no,280,14,0.18
342,9085348,train,9876,0.79213506,0.8333333333333334,0.9576159517751076,0.8409858440473909,0.8695010491404485,1.19584689,0.9168322373670336,0.6721311475409836,66.67,0.4117647058823529,1,XGBoost,no,280,14,0.18
343,8844331,train,69,0.519016,0.8306818181818181,0.8924156950993789,0.9113404012074944,0.936277479702794,0.895795206,1.2740463987985522,0.2079207920792079,0.0,0.7894736842105263,1,XGBoost,no,280,14,0.18
344,9668539,train,55,0.5824261,1.4793103448275864,1.1133418190405429,1.187265999113276,1.0202167203392838,0.744653269,1.0458894068933735,1.0,50.0,1.7272727272727273,0,XGBoost,no,280,14,0.18
345,9457671,train,47529,0.5210364,0.8319327731092437,1.0231989886410808,1.0215089180144048,1.0323532825662878,1.00007139,0.4254395046126125,0.6039603960396039,100.0,1.375,1,XGBoost,no,280,14,0.18
346,9094406,train,46731,0.70632005,1.619047619047619,0.9792246982358402,0.923900059,1.046340158562489,0.910149472,1.138057340309674,2.9047619047619047,100.0,1.4166666666666667,1,XGBoost,no,280,14,0.18
347,9084571,train,9701,0.55974215,0.7142857142857143,0.9369293299764568,0.8686683102180229,0.9054756521120524,1.352092832,0.9469450539151292,1.0,33.33,1.3076923076923077,0,XGBoost,no,280,14,0.18
348,9433206,train,7258,0.6200218,1.2252252252252254,1.0955332372218116,1.1264859761240145,1.1678071722140797,0.978559067,1.094470182475471,3.857142857142857,50.0,2.833333333333333,1,XGBoost,no,280,14,0.18
349,9087119,train,62,0.78017205,0.8044642857142857,0.95960394975901,0.7777454422799905,0.8237863679870803,1.346836205,0.9644718131424588,2.463414634146341,33.33,0.5882352941176471,0,XGBoost,no,280,14,0.18
350,9262042,train,36098,0.54574066,1.341666666666667,1.2032979809500186,1.2706094058931734,1.053213704762082,1.117709601,1.166540517343365,1.0,100.0,0.5454545454545454,1,XGBoost,no,280,14,0.18
351,9097325,train,23113,0.54860145,0.8125,1.1231660505725034,1.1495327989275346,0.9443858138296076,1.046737879,1.28731870728161,0.012345679,0.0,1.0,1,XGBoost,no,280,14,0.18
352,9097479,train,202,0.73812604,0.8559670781893004,1.1569557016362844,1.023687112974256,1.2120507196011707,0.774278689,1.3692855971959117,0.00990099,0.0,0.5,1,XGBoost,no,280,14,0.18
353,9087028,train,41,0.5373426,1.2424242424242424,1.1250308564892737,1.2170043956021712,1.0239603385131513,1.155343048,1.1091329686557658,0.3442622950819672,0.0,2.125,0,XGBoost,no,280,14,0.18
354,9077018,train,40424,0.50296986,1.0666666666666669,0.9602046352995892,0.8679449288889481,0.9472170446690864,0.826518492,1.2044674736960037,1.0,0.0,0.5,1,XGBoost,no,280,14,0.18
355,9489388,train,46731,0.57720464,1.619047619047619,0.9792246982358402,0.9278431396299632,1.0591312182543997,1.081725387,0.930170249,1.4878048780487805,100.0,1.0769230769230769,1,XGBoost,no,280,14,0.18
356,9516373,train,30414,0.5734045,0.9595959595959596,1.1501223953369384,1.1802068225748596,0.9990112914307416,0.816698809,1.015762479273017,0.6721311475409836,0.0,1.2857142857142858,1,XGBoost,no,280,14,0.18
357,9433164,train,9701,0.74217623,1.4,1.0049935392438831,1.126058879018101,1.1046676052699906,0.726309931,1.3906348484910254,1.975609756097561,60.0,0.5,1,XGBoost,no,280,14,0.18
358,9084739,train,9876,0.52945364,1.4,1.0854712745539816,1.1129625429445076,1.1222766164543734,0.976387689,0.8183070495848449,1.0,100.0,2.5,1,XGBoost,no,280,14,0.18
359,9516422,train,48341,0.6275287,1.6145833333333337,1.0419151535471936,1.0843494554609756,0.962042688281494,0.691935518,0.9765031712062784,1.975609756097561,100.0,0.6470588235294118,0,XGBoost,no,280,14,0.18
360,9330719,train,12046,0.5251936,1.1428571428571428,1.259571889980064,1.065851333092536,1.1916974489331322,0.929777483,0.4482872362308314,1.975609756097561,0.0,1.3333333333333333,0,XGBoost,no,280,14,0.18
361,9702783,train,33949,0.59107953,0.9285714285714284,1.0634408602150538,1.0373164164418855,1.0444934412530689,0.58092414,1.013093016267895,1.0,40.0,1.4444444444444444,1,XGBoost,no,280,14,0.18
362,9084676,train,10366,0.71090704,0.4781249999999999,1.0554407406543946,0.982757724,0.9181352732272676,1.298334129,0.9306684926063148,0.3442622950819672,100.0,1.0,0,XGBoost,no,280,14,0.18
363,9290903,train,55,0.6690274,0.8979196903725205,0.9113349970730504,0.8968212680635236,1.0118857706045383,0.57437393,0.8944095256790823,1.3278688524590163,100.0,1.0952380952380951,1,XGBoost,no,280,14,0.18
364,9717504,train,188,0.60245305,1.4333333333333331,1.159109023446084,1.0859824155483473,1.160365969334949,1.168932651,0.8519118032438319,0.6039603960396039,80.0,1.0,1,XGBoost,no,280,14,0.18
365,9684429,train,11591,0.64269686,1.346153846153846,1.029374201787995,1.6245706041421937,1.383490147485679,0.793837893,0.8957284533171386,1.975609756097561,0.0,5.0,1,XGBoost,no,280,14,0.18
366,9433059,train,7727,0.8664478,0.3945249597423509,0.95050511310815,0.932486472423426,0.8906371655413807,1.340348121,0.9913678132743328,0.2592592592592592,100.0,0.9090909090909092,1,XGBoost,no,280,14,0.18
367,9484481,train,40606,0.51031417,1.153846153846154,1.0938899765780945,0.7519509945053183,0.9119800168353552,1.567820442,0.8520348972341452,0.7530864197530864,25.0,0.8571428571428571,1,XGBoost,no,280,14,0.18
368,9407663,train,48950,0.719503,1.125,0.9339834879130676,1.0443364099514734,1.016047838258729,0.734925555,1.074272305114609,0.5073149105955371,0.0,1.4285714285714286,1,XGBoost,no,280,14,0.18
369,9592463,train,30414,0.55726504,0.888888889,1.064695139293012,1.1114682636590734,1.0487301876651276,0.748185946,0.9764472308138252,0.6721311475409836,0.0,1.2,1,XGBoost,no,280,14,0.18
370,9128594,train,48334,0.73341763,1.1578947368421053,1.090760545512211,0.999270806,0.967337713930712,0.9060355,1.2007332119968772,81.0,100.0,1.5,1,XGBoost,no,280,14,0.18
371,9094392,train,46759,0.7646665,0.5,1.0059884948414834,0.9859094987555914,0.9978908900423072,0.711049539,1.2386931554142624,1.0,0.0,0.9333333333333332,0,XGBoost,no,280,14,0.18
372,9407649,train,48950,0.5959186,0.8888888888888888,1.1797576415264963,0.9276727383936704,0.9805124936610614,1.562779614,1.125184530796253,1.0,0.0,0.6842105263157895,0,XGBoost,no,280,14,0.18
373,8844324,train,27,0.5668321,0.8306818181818181,0.8924156950993789,0.9113404012074944,0.936277479702794,0.866096442,1.192803738388594,0.5061728395061729,0.0,0.7894736842105263,1,XGBoost,no,280,14,0.18
374,9516352,train,48334,0.6574589,1.199248120300752,1.1501522592218858,1.0121910767133893,0.9695450660317612,1.162759842,1.1763573298423915,1.0,100.0,0.8823529411764706,1,XGBoost,no,280,14,0.18
375,9684485,train,14454,0.86675596,0.3061224489795917,0.6283714736939894,0.3418716946424466,0.6449877807867596,0.667118399,0.0,0.016393443,0.0,0.125,0,XGBoost,no,280,14,0.18
376,9085229,train,10366,0.72206134,0.9475409836065573,1.062711624625614,0.8962735901169926,0.9938545118187035,1.481457327,0.8808064559984482,1.975609756097561,0.0,1.5454545454545454,0,XGBoost,no,280,14,0.18
377,9433626,train,8056,0.59087056,0.8823529411764706,0.9914192682591166,0.8643970585220548,0.8887451350347598,0.844175594,1.054455156905954,0.047619048,50.0,0.6,0,XGBoost,no,280,14,0.18
378,9407656,train,48943,0.74752057,0.4,0.9413869377741616,0.8732940478609935,0.922543977,1.071079731,1.4024211139480367,67.67,0.0,0.6923076923076923,1,XGBoost,no,280,14,0.18
379,9457559,train,40298,0.7295439,2.311111111111111,1.0662949432801383,1.2144279521666994,1.0951709289811355,1.042634746,1.1408727105626548,2.9047619047619047,100.0,1.5555555555555556,1,XGBoost,no,280,14,0.18
380,9457622,train,35790,0.58520997,0.6428571428571428,0.9534768820663664,0.9618608345410196,0.9699740328679768,0.680776171,1.267864867412414,1.0,0.0,0.875,1,XGBoost,no,280,14,0.18
381,9076920,train,45072,0.54392666,1.6,0.975790842,0.8096671506537508,0.9213052736206708,1.542576928,1.198185166996618,0.019607843,0.0,0.75,1,XGBoost,no,280,14,0.18
382,9085019,train,6698,0.57779455,1.271794871794872,1.086645034211072,1.0939476236209218,0.9688718279135278,1.025633031,1.2265848082678967,3.857142857142857,0.0,0.7333333333333333,1,XGBoost,no,280,14,0.18
383,9128545,train,30400,0.50270903,1.391025641025641,1.0298783886938974,0.917563576346382,1.0398364869396934,0.590717423,0.9672003166944732,1.0,50.0,0.6666666666666666,1,XGBoost,no,280,14,0.18
384,9702699,train,33956,0.7761481,0.5588235294117646,1.0428609973308416,0.979965534,0.9708334657558436,1.098718681,0.9505420234988448,0.5061728395061729,50.0,0.8333333333333334,0,XGBoost,no,280,14,0.18
385,9668553,train,55,0.6679853,0.6759906759906759,0.9663938075659328,0.8167057694750198,0.9540513037590964,1.074317429,0.9976612740495432,1.4878048780487805,60.0,0.4285714285714285,0,XGBoost,no,280,14,0.18
386,9084669,train,6698,0.5538819,0.968421053,1.0426251854677435,1.3947199782995812,1.0531020248300718,1.000084835,1.0981668045960733,0.6721311475409836,50.0,1.75,1,XGBoost,no,280,14,0.18
387,9331391,train,11591,0.577642,1.2016806722689075,0.982821056,0.8220963030575916,0.8936749477411337,0.543946569,1.1888912819702395,1.3278688524590163,0.0,0.2666666666666666,0,XGBoost,no,280,14,0.18
388,9684534,train,13474,0.5153782,0.9375,0.9282490766389658,1.1450287240186374,1.1378727726632782,0.821768335,0.5972873477966061,1.0,0.0,1.6,1,XGBoost,no,280,14,0.18
389,9128461,train,30393,0.64988047,0.8055555555555556,1.007345611550567,0.977627551,1.0066244488837932,1.001341013,0.9348338878570678,0.6721311475409836,0.0,1.2727272727272727,1,XGBoost,no,280,14,0.18
390,9085369,train,7258,0.5408224,1.2252252252252254,1.0955332372218116,0.9624062980879204,1.0657903128488873,0.887832388,0.8448366460891755,2.463414634146341,33.33,1.2,1,XGBoost,no,280,14,0.18
391,9222394,train,27,0.7471855,1.1255813953488374,1.0700933808514543,1.2873597616311314,1.0023503309374224,0.876938207,1.022527112319054,1.0,60.0,1.0588235294117647,1,XGBoost,no,280,14,0.18
392,9433493,train,10366,0.63213015,1.402714932126697,1.1398307886803465,0.9296662645578624,1.037794012,1.406323567,1.182818217368964,1.4878048780487805,33.33,1.1111111111111112,1,XGBoost,no,280,14,0.18
393,9272717,train,33921,0.6707165,1.3430353430353432,1.0160200184471715,1.120537001672329,0.901795895,0.809236047,1.090352037307384,1.0,50.0,0.8666666666666667,1,XGBoost,no,280,14,0.18
394,9094252,train,46731,0.6079129,0.65625,0.9890296929862864,0.9798493091166754,0.9680062976510064,0.854918072,0.954277994,1.4878048780487805,0.0,0.9411764705882352,1,XGBoost,no,280,14,0.18
395,9516821,train,48341,0.5816619,0.993103448,0.9981749358948268,1.0526485540573656,1.0593567930896843,1.005456554,0.994625244466158,1.0,50.0,1.8666666666666667,1,XGBoost,no,280,14,0.18
396,9457636,train,40298,0.6834105,0.8959276018099548,1.0382912459876823,0.7831796475803584,0.862891976,0.74954473,0.675152342,0.801980198,66.67,0.8571428571428571,1,XGBoost,no,280,14,0.18
397,9657122,train,251,0.8418818,2.0,1.8576879227787488,2.771496815286625,1.6552437502799002,0.669020388,1.3691073288435291,101.0,100.0,2.0,0,XGBoost,no,280,14,0.18
398,9272661,train,33949,0.5286888,0.9107142857142858,0.9767011847270712,1.030287952338058,0.9940224926825778,1.00381759,1.0188301157906288,1.4878048780487805,60.0,1.2,1,XGBoost,no,280,14,0.18
399,9516786,train,30393,0.8043668,0.5155555555555555,0.9962248369559074,1.0048029461472487,0.969332815,0.964095757,0.6094636930841614,0.6721311475409836,33.33,0.6538461538461539,1,XGBoost,no,280,14,0.18
400,9250373,train,90,0.6148772,1.0400000000000005,1.3082615059359246,1.4064857882741617,0.9036159589757748,1.237298351,1.464364102101447,1.9615384615384608,0.0,1.0,0,XGBoost,no,280,14,0.18
401,9433591,train,9701,0.6722575,0.7722007722007723,1.0283822937230522,0.6905259868032579,0.8958586156050862,1.219950903,0.9230395666941568,1.6557377049180328,50.0,1.1666666666666667,1,XGBoost,no,280,14,0.18
402,8887661,train,33935,0.778381,1.981203007518797,1.1303871227183662,0.9493180107766352,0.9134834635453962,0.697411474,1.055438659179061,1.975609756097561,100.0,0.4666666666666667,0,XGBoost,no,280,14,0.18
403,9262119,train,36112,0.5166714,1.0592592592592591,1.139188963202228,1.0571249367765427,1.048859927477975,0.943622027,0.9159068244408268,0.3442622950819672,66.67,1.1428571428571428,1,XGBoost,no,280,14,0.18
404,9684576,train,13166,0.75008506,1.3043478260869563,0.9690966534597094,1.2989690721649485,0.7214720077213714,0.487501352,0.0,2.9047619047619047,0.0,1.0,0,XGBoost,no,280,14,0.18
